Customer_ID,Full_Name,Email_Address,Country,State_Province,Preferred_Currency,Total_Revenue_2024_GHS
C4153,Kukua Ramirez,kukua.r@gmail.com,Nigeria,Rivers,USD,11280.34
cust_4154,Amarachi Russell,amarachi.r@gmail.com,Ghana,Accra,GHS,12951.24
cust_4155,Mansa Henry,mansa51@outlook.com,South Africa,Gauteng,GHS,3661.16
cust_4156,Pumeza Gentry,P_gentry8@outlook.com,Ghana,Central,GHS,6169.37
cust_4157,Akosua Hernandez,a_hernandez5@gmail.com,Ghana,Kumasi,GHS,13517.33
C4158,Amondi Johnson,amondijohnson@outlook.com,Ghana,Central,GHS,14181.11
C4159,Adewunmi Johnson,a.johnson@gmaill.com,Nigeria,Rivers,GHS,171.23
cust_4160,Nompumelelo Bennett,nompumelelo55@gmail.com,GH,Greater Accra,GHS,3233.69
C4660,Chidinma Clark,nompumelelo55@gmail.com,Nigeria,Kano,GHS,0.0
cust_4162,Comfort Campos,C_Campos1@outlook.com,Nigeria,Lagos State,GHS,7137.12
cust_4163,Chloe Tate,chloetate@yahoo.com,Ghana,Kumasi,GHS,0.0
cust_4164,Kerubo Gardner,Kerubo.g@gmail.com,Ghana,Kumasi,GHS,7555.9
C4165,Aba Long,aba.l@gmail.com,Ghana,Greater Accra,GHS,0.0
C4166,Cebile Jackson,c.jackson@gmail.com,South Africa,Gauteng,GHS,14352.85
C4167,Zainab Martin,zainab8@gmaill.com,Ghana,Accra,NGN,13007.69
C4168,Khanyisile Rodriguez,khanyisilerodriguez@outlook.com,Nigeria,Rivers,USD,0.0
C4169,Boitumelo Brown,b_brown8@gmail.com,Ghana,Central,GHS,8860.33
cust_4170,Kemi Mclaughlin,kemimclaughlin@gmaill.com,Kenya,Mombasa,GHS,921.69
cust_4171,Letitia Wallace,letitiawallace@gmail.com,South Africa,Western Cape,NGN,0.0
C4172,Ruby Moreno,rubymoreno@gmail.com,GH,Accra,GHS,10126.51
C4173,Nompumelelo Hayden,nompumelelo.h@gmail.com,Ghana,Central,USD,2067.63
C4174,Tari Curry,Tari.c@gmail.com,Kenya,Nairobi,GHS,0.0
C4175,Ntombi Thomas,ntombithomas@gmail.com,Nigeria,Lagos State,GHS,8754.54
C4176,Faith White,faith.w@gmail.com,South Africa,Western Cape,USD,9276.46
cust_4177,Kemi Williams,Kemi97@gmail.com,Ghana,Greater Accra,GHS,0.0
C4178,Hazel Brewer,hazelbrewer@gmail.com,Nigeria,Rivers,GHS,0.0
cust_4179,Selina Flores,selina7@yahoo.com,Nigeria,Kano,GHS,1147.99
C4180,Samantha Sanchez,samantha82@gmail.com,Ghana,Central,GHS,0.0
C4680,Hauwa Mckay,samantha82@gmail.com,Kenya,Nairobi,USD,0.0
cust_4182,Hazel Cowan,h.cowan@gmail.com,Ghana,Kumasi,GHS,0.0
C4183,Muthoni Leach,Muthoni.l@gmail.com,Ghana,Central,GHS,13896.3
C4184,Adebimpe Ross,adebimpeross@yahoo.com,Ghana,Kumasi,USD,0.0
cust_4185,Akosua Cooper,a_cooper10@gmail.com,Nigeria,Abuja,USD,7355.67
C4186,Afua Simpson,A.simpson@yahoo.com,Ghana,Accra,GHS,0.0
C4187,Kukua Rowland,kukua.r@gmail.com,Nigeria,Rivers,GHS,0.0
cust_4188,Thandeka Chen,t_chen2@gmail.com,Africa,KwaZulu-Natal,USD,9023.39
C4189,Skylar Williams,skylarwilliams@gmail.com,South Africa,Gauteng,GHS,3511.68
cust_4190,Nyawira Long,nyawiralong@gmail.com,Nigeria,Kano,GHS,3901.83
C4191,Akweley Church,A_church8@gmail.com,Nigeria,Lagos State,GHS,5256.91
C4192,Chloe Wilson,chloe.w@gmail.com,Kenya,Kisumu,GHS,6901.55
C4193,Aurora Boyd,AurorA.b@gmail.com,South Africa,Gauteng,GHS,0.0
cust_4194,Mia Vargas,miavargas@gmail.com,Ghana,Central,NGN,0.0
C4195,Zandile Glenn,Z.glenn@gmail.com,Ghana,Central,GHS,0.0
cust_4196,Faith Stone,faith45@gmail.com,Ghana,Greater Accra,GHS,0.0
cust_4197,Jael Shields,jael.s@gmail.com,Ghana,Kumasi,GHS,0.0
C4198,Palesa Leach,palesaleach@yahoo.com,Kenya,Nairobi,GHS,6563.52
C4199,Adebimpe Griffin,A.griffin@yahoo.com,Nigeria,Lagos State,NGN,5636.71
C4200,Folake Neal,Folake96@yahoo.com,Ghana,Accra,NGN,9110.38
C4700,Atieno Green,Folake96@yahoo.com,Nigeria,Lagos State,GHS,5835.36
C4202,Simaloi Wood,simaloi53@gmaill.com,Nigeria,Kano,GHS,7962.43
C4203,Clara Hernandez,clara51@outlook.com,Nigeria,Kano,GHS,1458.96
cust_4204,Mavis Gonzalez,m_gonzalez8@gmail.com,Nigeria,Rivers,GHS,0.0
C4205,Mwende Hernandez,mwendehernandez@gmail.com,Nigeria,Abuja,GHS,12125.59
cust_4206,Kikelomo Myers,kikelomo.m@gmail.com,Nigeria,Lagos State,GHS,8831.59
cust_4207,Wanjiku Peck,Wanjiku.p@gmail.com,Ghana,Kumasi,GHS,11116.71
C4208,Funke Andrade,f.andrade@gmaill.com,Nigeria,Rivers,GHS,10391.66
cust_4209,Njoki Miller,n.miller@yahoo.com,KE,Kisumu,GHS,0.0
C4210,Chinelo Lawson,Chinelo.l@yahoo.com,Ghana,Greater Accra,GHS,0.0
cust_4211,Ama Stein,ama67@gmaill.com,NI,Lagos State,GHS,0.0
cust_4212,Madison Reed,madisonreed@outlook.com,Nigeria,Rivers,GHS,695.75
C4213,Aurora Johnson,a.johnson@yahoo.com,South Africa,Gauteng,GHS,0.0
C4214,Aria Meyer,aria.m@gmail.com,Kenya,Kisumu,USD,0.0
cust_4215,Ifeyinwa Lee,ifeyinwalee@gmail.com,South Africa,KwaZulu-Natal,USD,351.27
C4216,Thulisile Stewart,ThulisilesTewarT@yahoo.com,Kenya,Kisumu,GHS,0.0
C4217,Waceera Perez,Waceera90@gmail.com,Kenya,Mombasa,GHS,0.0
C4218,Camila Graham,c_graham1@gmail.com,Nigeria,Kano,GHS,7650.72
C4219,Nomusa Phillips,n_phillips5@gmail.com,Nigeria,Lagos State,GHS,2799.01
cust_4220,Lerato Gordon,L_gordon10@gmail.com,Ghana,Greater Accra,GHS,0.0
C4720,Zawadi Johnson,L_gordon10@gmail.com,South Africa,KwaZulu-Natal,USD,0.0
C4222,Araba Salazar,ArAbA17@gmaill.com,South Africa,Western Cape,GHS,3722.44
C4223,Busisiwe Ellis,b_ellis3@gmail.com,Ghana,Greater Accra,GHS,9220.67
cust_4224,Eniola Roberts,eniola.r@outlook.com,Ghana,Accra,GHS,7051.19
C4225,Thembi Peters,t.peters@gmail.com,Ghana,Kumasi,GHS,7245.37
C4226,Ifeoma Jensen,Ifeomajensen@gmail.com,Ghana,Accra,GHS,1973.72
cust_4227,Sizakele Rocha,Sizakele.r@gmail.com,GH,Greater Accra,USD,0.0
cust_4228,Kerubo Horton,kerubohorton@yahoo.com,Kenya,Kisumu,USD,6874.99
cust_4229,Khanyisile Thomas,khanyisile.t@yahoo.com,NI,Rivers,USD,13341.22
C4230,Hannah Davis,hannah.d@gmaill.com,Ghana,Central,GHS,668.79
C4231,Stella Evans,stellaevans@gmail.com,Nigeria,Abuja,GHS,13766.26
cust_4232,Muthoni Nelson,muthoni.n@yahoo.com,Nigeria,Kano,GHS,0.0
cust_4233,Busisiwe Jones,b.jones@yahoo.com,SO,Western Cape,GHS,0.0
C4234,Kerubo Hansen,k.hansen@gmail.com,Ghana,Kumasi,GHS,5558.11
C4235,Khanyisile Thomas,k_thomas3@yahoo.com,Kenya,Mombasa,NGN,7916.02
cust_4236,Nandi Patel,nandipatel@gmail.com,Ghana,Accra,USD,8206.59
C4237,Wanjiru Conley,wanjiru.c@gmail.com,Nigeria,Abuja,GHS,8916.01
C4238,Gifty Cameron,g.cameron@gmail.com,Ghana,Kumasi,GHS,0.0
cust_4239,Ada Underwood,AdAunderwood@outlook.com,Ghana,Greater Accra,GHS,0.0
C4240,Zandile Malone,z_malone8@gmail.com,Ghana,Greater Accra,GHS,0.0
C4740,Chidinma Becker,z_malone8@gmail.com,Kenya,Mombasa,GHS,3345.24
C4242,Kikelomo Pitts,k_pitts8@gmail.com,GH,Central,NGN,685.75
C4243,Kikelomo Stanton,kikelomostanton@gmail.com,Kenya,Mombasa,USD,0.0
cust_4244,Mia Powers,M.powers@gmail.com,Ghana,Greater Accra,GHS,12937.1
cust_4245,Bisi Munoz,bisi34@gmail.com,GH,Central,GHS,4810.94
cust_4246,Gabriella Ayala,g_ayala1@yahoo.com,Ghana,Greater Accra,USD,14114.56
C4247,Precious Mcmillan,precious.m@gmail.com,Nigeria,Lagos State,NGN,2222.65
cust_4248,Chloe Ali,chloeali@gmaill.com,Ghana,Greater Accra,GHS,13982.25
C4249,Dzifa Lindsey,dzifalindsey@gmail.com,KE,Nakuru,GHS,7638.86
C4250,Selina Pacheco,selina88@yahoo.com,Nigeria,Lagos State,GHS,9462.51
cust_4251,Mumbi Monroe,m_monroe10@yahoo.com,Nigeria,Rivers,USD,0.0
cust_4252,Wanjiru Clark,wanjiru35@gmail.com,Nigeria,Rivers,GHS,2817.78
C4253,Zainab Craig,z_craig9@gmail.com,Ghana,Kumasi,GHS,940.3
cust_4254,Yaa Page,Y_page7@gmail.com,Ghana,Greater Accra,GHS,10243.06
C4255,Naa Ryan,naa.r@outlook.com,Ghana,Central,GHS,3215.0
C4256,Moraa Medina,moraa.m@yahoo.com,Ghana,Central,GHS,9488.31
C4257,Nandi Miller,n_miller9@outlook.com,Ghana,Accra,USD,0.0
cust_4258,Aisha Morgan,aishamorgan@gmail.com,Nigeria,Kano,GHS,0.0
C4259,Precious Doyle,Preciousdoyle@gmail.com,Ghana,Greater Accra,GHS,7638.36
C4260,Akosua Williams,a.williams@gmaill.com,Ghana,Greater Accra,USD,5394.34
C4760,Willow West,a.williams@gmaill.com,South Africa,Western Cape,GHS,1158.64
cust_4262,Nevaeh Conrad,n.conrad@gmaill.com,Nigeria,Kano,GHS,0.0
cust_4263,Aba Underwood,aba23@gmaill.com,Ghana,Kumasi,USD,2827.75
C4264,Temitope Hall,t.hall@gmail.com,Ghana,Accra,USD,8109.23
C4265,Jumoke Singh,j_singh9@gmail.com,Ghana,Greater Accra,GHS,1946.58
C4266,Stella Williams,stellawilliams@gmail.com,Kenya,Nairobi,GHS,0.0
C4267,Faith Williams,faith18@gmail.com,Nigeria,Rivers,GHS,117.57
cust_4268,Abena Reynolds,abena34@yahoo.com,GH,Kumasi,USD,4918.68
C4269,Fafa Butler,f_butler6@gmail.com,Ghana,Greater Accra,GHS,3066.4
cust_4270,Tosin Miller,t_miller5@gmail.com,Ghana,Kumasi,GHS,0.0
cust_4271,Ijeoma Watson,ijeoma85@gmail.com,Ghana,Greater Accra,USD,0.0
C4272,Oluwatoyin Richmond,o_richmond9@yahoo.com,Nigeria,Kano,GHS,0.0
C4273,Madison Lam,m_lam1@gmail.com,South Africa,KwaZulu-Natal,NGN,6627.89
cust_4274,Ama Bryant,a_bryant1@gmail.com,Nigeria,Rivers,GHS,9632.67
cust_4275,Thulisile Ayers,thulisile.a@yahoo.com,Nigeria,Kano,GHS,0.0
C4276,Quinn Simmons,quinn26@outlook.com,Ghana,Accra,GHS,1213.37
C4277,Dela King,d_king4@gmail.com,NI,Lagos State,NGN,8446.0
cust_4278,Fafa Jackson,FaFa.j@gmail.com,Kenya,Nairobi,GHS,13178.13
cust_4279,Grace Carter,g_carter6@gmail.com,South Africa,Western Cape,GHS,2407.74
C4280,Mwende Hernandez,m.hernandez@gmaill.com,Ghana,Accra,NGN,0.0
C4780,Oluwatoyin Gomez,m.hernandez@gmaill.com,Nigeria,Lagos State,NGN,8946.1
cust_4282,Ada Gregory,adagregory@outlook.com,Ghana,Accra,GHS,7160.01
cust_4283,Akosua Miller,akosua91@gmail.com,Nigeria,Abuja,GHS,6056.31
C4284,Ngozi Mueller,n.mueller@gmail.com,Ghana,Kumasi,NGN,2531.22
cust_4285,Jael Jenkins,jael.j@gmail.com,Ghana,Central,GHS,3500.18
cust_4286,Wambui Fritz,wambuifritz@yahoo.com,Kenya,Nakuru,GHS,7880.26
cust_4287,Evelyn Moreno,e_moreno9@outlook.com,Ghana,Greater Accra,GHS,4529.23
C4288,Abigail Mitchell,A_mitchell1@yahoo.com,Nigeria,Rivers,GHS,0.0
cust_4289,Boitumelo Mccormick,Boitumelo.m@yahoo.com,Nigeria,Abuja,GHS,0.0
C4290,Eno Richardson,e.richardson@gmail.com,South Africa,KwaZulu-Natal,GHS,4284.13
C4291,Oyinade Powell,oyinade82@gmail.com,Nigeria,Abuja,GHS,133.26
cust_4292,Mansa Warner,Mansawarner@yahoo.com,Ghana,Central,GHS,0.0
C4293,Lauren Davis,laurendavis@gmail.com,Ghana,Accra,GHS,12556.59
cust_4294,Elizabeth Luna,e_luna9@gmail.com,Nigeria,Abuja,GHS,3837.03
C4295,Waceera Williams,w.williams@yahoo.com,Ghana,Kumasi,GHS,0.0
C4296,Akinyi Williams,a.williams@gmail.com,Nigeria,Kano,NGN,12067.42
C4297,Tosin Johnson,tosinjohnson@gmail.com,Ghana,Kumasi,GHS,2487.67
C4298,Oyindamola Fritz,oyindamola81@gmail.com,Nigeria,Rivers,GHS,319.36
C4299,Khanyisile Monroe,khanyisile.m@gmail.com,Nigeria,Rivers,USD,14286.15
cust_4300,Aurora Miller,aurora63@outlook.com,Nigeria,Kano,GHS,1266.75
C4800,Nana Smith,aurora63@outlook.com,Ghana,Accra,NGN,14242.88
cust_4302,Penelope Simmons,p_simmons1@gmail.com,Nigeria,Rivers,GHS,0.0
cust_4303,Amondi Dickerson,amondi52@gmail.com,Africa,Western Cape,GHS,3777.06
cust_4304,Amarachi Diaz,amarachidiaz@gmail.com,Ghana,Central,USD,1369.85
cust_4305,Naomi Rogers,n_rogers2@gmail.com,Ghana,Central,GHS,372.6
C4306,Jessica Thomas,jessica5@gmail.com,Ghana,Central,GHS,0.0
cust_4307,Nana Lopez,n_lopez10@gmaill.com,Ghana,Accra,GHS,0.0
cust_4308,Ama Luna,ama24@gmail.com,Nigeria,Abuja,GHS,315.53
C4309,Ava Malone,ava.m@gmail.com,GH,Central,GHS,6401.74
C4310,Ntombi Lamb,ntombilamb@yahoo.com,Kenya,Kisumu,GHS,0.0
cust_4311,Sarah Ruiz,sarah.r@gmail.com,GH,Accra,GHS,0.0
C4312,Jessica Holt,jessica.h@outlook.com,GH,Greater Accra,NGN,0.0
C4313,Awuor Lewis,awuorlewis@gmail.com,Kenya,Kisumu,USD,0.0
C4314,Willow Valenzuela,w.valenzuela@gmail.com,Nigeria,Abuja,NGN,0.0
cust_4315,Isabella Smith,I.smIth@gmail.com,Ghana,Greater Accra,USD,0.0
cust_4316,Damilola Hopkins,damilolahopkins@gmail.com,Nigeria,Lagos State,GHS,5564.53
cust_4317,Luna Stewart,Luna.s@gmail.com,Ghana,Kumasi,GHS,5214.03
cust_4318,Tosin Hall,t.hall@gmaill.com,Nigeria,Rivers,GHS,0.0
C4319,Skylar Reyes,skylar85@gmail.com,Nigeria,Lagos State,GHS,11160.81
cust_4320,Afua Villegas,afuavillegas@gmail.com,Nigeria,Rivers,GHS,10645.47
C4820,Quinn Rice,afuavillegas@gmail.com,Nigeria,Rivers,GHS,4887.17
C4322,Sena Hines,s.hines@gmail.com,Nigeria,Lagos State,USD,14108.37
cust_4323,Abigail Fritz,a.fritz@gmaill.com,Nigeria,Abuja,GHS,3987.94
C4324,Achieng Moreno,achieng52@gmail.com,Kenya,Mombasa,GHS,0.0
cust_4325,Victoria Daniels,Victoriadaniels@gmail.com,Kenya,Mombasa,NGN,0.0
cust_4326,Nana Camacho,n.camacho@gmail.com,Ghana,Greater Accra,GHS,6332.73
C4327,Stella Hess,stella44@gmail.com,Ghana,Kumasi,NGN,0.0
cust_4328,Akinyi Mathis,A.mAthis@outlook.com,Ghana,Accra,GHS,8117.29
cust_4329,Mawuena Acevedo,m_acevedo8@yahoo.com,Kenya,Nakuru,USD,0.0
C4330,Faith Ward,F_ward7@yahoo.com,Ghana,Accra,GHS,3676.55
cust_4331,Khanyisile Jackson,khanyisile.j@gmail.com,GH,Accra,GHS,8221.28
cust_4332,Nomusa Gray,Nomusagray@gmail.com,Ghana,Accra,GHS,0.0
C4333,Bisi Mills,b.mills@gmaill.com,Ghana,Central,GHS,0.0
cust_4334,Nevaeh Campbell,n_campbell4@gmail.com,Nigeria,Abuja,NGN,0.0
C4335,Sizakele Smith,S_Smith10@gmail.com,Ghana,Kumasi,GHS,1038.65
cust_4336,Ada Luna,ada64@gmail.com,Nigeria,Kano,GHS,12872.14
C4337,Adewunmi Smith,adewunmi28@outlook.com,Nigeria,Lagos State,GHS,0.0
cust_4338,Tolu Page,t.page@gmail.com,South Africa,Gauteng,GHS,11169.08
C4339,Dzifa Mcclain,D.mcclain@gmail.com,Nigeria,Lagos State,NGN,0.0
cust_4340,Tosin Smith,tosin68@gmail.com,South Africa,Western Cape,GHS,14770.56
C4840,Ava Mcmahon,tosin68@gmail.com,Kenya,Nakuru,GHS,0.0
cust_4342,Boitumelo James,boitumelo19@gmaill.com,Ghana,Central,GHS,13586.11
C4343,Refilwe Bonilla,r_bonilla5@gmail.com,Ghana,Greater Accra,GHS,0.0
cust_4344,Akua Davis,akua.d@yahoo.com,Ghana,Greater Accra,GHS,0.0
C4345,Quinn Miller,q.miller@gmail.com,Nigeria,Kano,GHS,5799.94
C4346,Hauwa Torres,h.torres@gmail.com,Nigeria,Rivers,GHS,14543.91
C4347,Lauren Pineda,Lauren77@gmail.com,Nigeria,Kano,USD,0.0
C4348,Stella Mitchell,s.mitchell@gmail.com,Ghana,Central,GHS,0.0
C4349,Simaloi Aguilar,simaloiaguilar@yahoo.com,Kenya,Mombasa,GHS,0.0
cust_4350,Jael Thompson,jael77@gmaill.com,Nigeria,Rivers,USD,9803.78
C4351,Yewande Martinez,y.martinez@yahoo.com,GH,Kumasi,USD,4804.07
C4352,Oyindamola Stokes,oyindamola.s@yahoo.com,Ghana,Accra,GHS,3709.66
C4353,Camila Davis,c_davis6@gmail.com,Nigeria,Kano,GHS,0.0
C4354,Jemutai Lopez,jemutai7@gmail.com,Ghana,Accra,GHS,12075.8
C4355,Damilola Rodriguez,Damilola.r@gmail.com,Ghana,Kumasi,NGN,0.0
C4356,Jael Barton,j_barton2@gmail.com,Ghana,Accra,GHS,0.0
cust_4357,Naomi Franklin,naomifranklin@yahoo.com,Ghana,Greater Accra,GHS,0.0
C4358,Ada Webster,ada.w@gmail.com,Nigeria,Kano,GHS,1114.3
cust_4359,Nandi Simon,n_simon8@gmail.com,Ghana,Accra,GHS,11832.46
C4360,Quinn Lewis,quinn11@gmaill.com,Ghana,Central,NGN,0.0
C4860,Abigail Peterson,quinn11@gmaill.com,Ghana,Accra,GHS,0.0
C4362,Akweley Fields,Akweleyfields@yahoo.com,GH,Greater Accra,GHS,0.0
cust_4363,Letitia Simmons,Letitia.s@gmail.com,Nigeria,Kano,NGN,1551.25
C4364,Simisola Mcbride,simisola12@gmail.com,Nigeria,Abuja,GHS,0.0
C4365,Zandile Madden,Z.madden@yahoo.com,Ghana,Kumasi,GHS,0.0
cust_4366,Afua Kane,afuakane@gmail.com,Ghana,Accra,USD,0.0
cust_4367,Naomi Bennett,naomibennett@yahoo.com,Nigeria,Kano,GHS,0.0
C4368,Bongi Martinez,B.martinez@outlook.com,Nigeria,Rivers,GHS,0.0
cust_4369,Lindiwe Brown,lindiwe.b@gmail.com,Nigeria,Kano,GHS,12562.44
cust_4370,Letitia Hardin,letitia.h@gmail.com,Nigeria,Rivers,GHS,6652.71
cust_4371,Mwende Dyer,mwendedyer@gmaill.com,Kenya,Mombasa,GHS,0.0
cust_4372,Mawuena Winters,M_winters8@gmail.com,South Africa,KwaZulu-Natal,GHS,10139.08
cust_4373,Thembi Smith,Thembi50@gmail.com,Nigeria,Lagos State,GHS,0.0
C4374,Harper Mora,harpermora@gmail.com,Nigeria,Abuja,GHS,4842.56
C4375,Rose Ward,r.ward@gmail.com,Ghana,Greater Accra,GHS,0.0
cust_4376,Hannah Davis,H.davis@gmail.com,Nigeria,Lagos State,NGN,2635.76
cust_4377,Samantha Evans,samanthaevans@gmail.com,Ghana,Kumasi,GHS,6435.07
cust_4378,Naomi Moore,N_moore10@gmail.com,Kenya,Kisumu,GHS,7116.78
cust_4379,Olivia Mcneil,O.mcneil@gmail.com,Nigeria,Abuja,GHS,0.0
C4380,Akosua Stewart,akosua1@gmail.com,Ghana,Greater Accra,GHS,0.0
C4880,Nomusa Ortiz,akosua1@gmail.com,Nigeria,Kano,GHS,4256.35
cust_4382,Quinn Thompson,quinnthompson@gmail.com,Kenya,Nairobi,GHS,0.0
C4383,Adebimpe Hawkins,adebimpehawkins@gmail.com,Ghana,Greater Accra,GHS,2712.85
C4384,Chloe Hansen,chloehansen@gmail.com,Ghana,Central,USD,0.0
cust_4385,Gifty Brooks,g_brooks1@gmail.com,Ghana,Central,GHS,4373.26
C4386,Gabriella Adams,g.adams@gmail.com,Ghana,Greater Accra,GHS,7134.2
C4387,Jael Gay,jael11@gmail.com,South Africa,Western Cape,USD,0.0
C4388,Funke Black,f_black9@outlook.com,Ghana,Central,GHS,0.0
C4389,Clara Randolph,clara.r@gmail.com,Nigeria,Kano,NGN,0.0
cust_4390,Oyinade Brown,oyinadebrown@gmail.com,Nigeria,Abuja,USD,1051.67
cust_4391,Esther Williams,E_williams6@yahoo.com,Nigeria,Lagos State,GHS,0.0
cust_4392,Ijeoma Brooks,i.brooks@yahoo.com,Ghana,Central,GHS,0.0
C4393,Simisola Lopez,simisola7@yahoo.com,Ghana,Greater Accra,GHS,8588.68
cust_4394,Thato Palmer,t.palmer@gmail.com,Ghana,Central,GHS,6544.9
C4395,Thembi Cooper,thembi16@gmail.com,Nigeria,Kano,USD,11172.7
cust_4396,Kanini Hopkins,kanini63@gmail.com,Nigeria,Rivers,GHS,1778.59
cust_4397,Thembi Martinez,thembi.m@gmail.com,South Africa,KwaZulu-Natal,GHS,0.0
cust_4398,Lesego Smith,L_smith3@gmaill.com,Ghana,Kumasi,NGN,0.0
cust_4399,Samantha Campbell,samantha.c@gmaill.com,GH,Accra,GHS,6685.19
cust_4400,Rose Hess,rose.h@gmail.com,South Africa,Gauteng,USD,4065.66
C4900,Ava Rodriguez,rose.h@gmail.com,Ghana,Accra,GHS,0.0
C4402,Bolanle Sloan,b_sloan8@outlook.com,Ghana,Kumasi,GHS,10156.82
cust_4403,Nomusa Bell,nomusabell@gmail.com,Ghana,Greater Accra,NGN,139.7
C4404,Lauren Cole,l.cole@gmail.com,Nigeria,Kano,GHS,0.0
C4405,Lerato Hicks,L_hicks3@gmail.com,Kenya,Kisumu,GHS,0.0
C4406,Wanjiku Gutierrez,wanjikugutierrez@yahoo.com,Ghana,Accra,USD,12275.39
C4407,Zainab Henderson,zainab.h@yahoo.com,Nigeria,Kano,GHS,4999.29
cust_4408,Ntombi Knight,ntombiknight@gmail.com,Nigeria,Kano,GHS,2931.01
C4409,Abigail Riley,a.riley@gmail.com,Ghana,Accra,USD,1899.37
C4410,Aba Bradley,a_bradley10@gmail.com,Nigeria,Kano,GHS,11908.54
C4411,Faith Levy,f_levy2@gmail.com,Ghana,Greater Accra,GHS,10427.44
cust_4412,Nolwazi Gibbs,n.gibbs@outlook.com,Kenya,Mombasa,GHS,11602.82
cust_4413,Abena Riggs,a_riggs1@gmail.com,Ghana,Kumasi,GHS,0.0
C4414,Kemi Nunez,kemi9@outlook.com,Kenya,Kisumu,GHS,4204.55
cust_4415,Temitope Peck,TemiTopepeck@gmail.com,South Africa,Western Cape,GHS,11362.67
C4416,Precious Mack,precious.m@gmaill.com,Ghana,Central,GHS,5732.61
C4417,Dela Carter,Dela.c@gmail.com,Kenya,Nakuru,GHS,4180.41
cust_4418,Elena Smith,elena.s@gmail.com,Ghana,Accra,GHS,1223.43
cust_4419,Afua Frazier,AfuAfrAzier@gmail.com,Kenya,Kisumu,GHS,0.0
cust_4420,Araba Scott,a_scott2@gmail.com,Ghana,Kumasi,GHS,0.0
C4920,Sizakele Fitzgerald,a_scott2@gmail.com,Ghana,Greater Accra,GHS,0.0
C4422,Ijeoma Moran,ijeoma.m@gmail.com,South Africa,KwaZulu-Natal,GHS,12575.56
C4423,Lerato Harris,leratoharris@gmail.com,Nigeria,Rivers,NGN,3698.25
cust_4424,Zawadi Farley,zawadi.f@gmail.com,Kenya,Nairobi,GHS,14237.14
cust_4425,Bongi Hansen,bongihansen@gmail.com,Kenya,Kisumu,GHS,0.0
cust_4426,Aisha Levy,a_levy5@outlook.com,South Africa,Western Cape,GHS,8361.39
C4427,Isabella Simmons,i_simmons3@yahoo.com,Ghana,Greater Accra,GHS,0.0
C4428,Emma Lopez,emmalopez@gmail.com,Ghana,Accra,GHS,6257.6
cust_4429,Chiamaka Thompson,chiamaka.t@yahoo.com,Ghana,Greater Accra,GHS,13965.32
C4430,Gabriella Flores,gabriella29@gmaill.com,NI,Abuja,NGN,0.0
C4431,Kukua Johnson,k_johnson5@gmaill.com,Nigeria,Abuja,GHS,4024.8
C4432,Harper Morris,h_morris7@gmail.com,Ghana,Greater Accra,GHS,4271.57
C4433,Faith Rivera,f_rivera4@gmail.com,Kenya,Kisumu,GHS,5462.83
cust_4434,Jael Gill,J.gill@gmail.com,Nigeria,Rivers,USD,0.0
cust_4435,Ayanda Petersen,AyAndApetersen@gmaill.com,Kenya,Mombasa,GHS,13585.08
C4436,Samantha Martinez,samantha92@gmail.com,Nigeria,Abuja,USD,7838.11
C4437,Chebet Walsh,c_walsh5@outlook.com,Nigeria,Rivers,USD,7488.89
cust_4438,Ama Gonzales,a.gonzales@gmail.com,NI,Abuja,GHS,13310.51
C4439,Lauren Lawrence,lauren43@yahoo.com,Ghana,Greater Accra,GHS,10576.04
cust_4440,Akwele Simmons,a_simmons4@gmail.com,SO,KwaZulu-Natal,GHS,7776.35
C4940,Letitia Little,a_simmons4@gmail.com,Nigeria,Lagos State,NGN,0.0
cust_4442,Ava Mitchell,a_mitchell4@gmail.com,Ghana,Greater Accra,GHS,6392.68
cust_4443,Tari Lowery,t.lowery@gmaill.com,South Africa,Gauteng,GHS,3471.06
cust_4444,Bisi Sanchez,Bisi.s@outlook.com,Ghana,Kumasi,GHS,4401.53
C4445,Aurora Stein,a_stein4@gmail.com,Ghana,Kumasi,GHS,0.0
cust_4446,Moraa Williams,Moraa48@outlook.com,Nigeria,Kano,GHS,1878.06
cust_4447,Ifeoma Collins,i_collins6@outlook.com,Ghana,Kumasi,GHS,0.0
cust_4448,Letitia Hernandez,letitiahernandez@gmail.com,Ghana,Central,GHS,0.0
cust_4449,Amelia Myers,a_myers6@gmail.com,Kenya,Mombasa,GHS,0.0
cust_4450,Cebile Medina,cebile.m@gmail.com,Ghana,Central,GHS,12012.3
C4451,Njoki Guerrero,njokiguerrero@gmail.com,Kenya,Nakuru,GHS,688.32
cust_4452,Adewunmi Grimes,adewunmigrimes@gmail.com,Kenya,Nairobi,GHS,9088.56
C4453,Wanjiru Pineda,wanjiru9@yahoo.com,GH,Kumasi,GHS,0.0
C4454,Madison Lee,m_lee10@gmail.com,Nigeria,Kano,GHS,2269.38
cust_4455,Yewande Ford,yewande45@gmaill.com,Kenya,Nakuru,GHS,0.0
C4456,Wambui Wilson,wambuiwilson@gmail.com,Nigeria,Abuja,GHS,459.3
C4457,Chidinma Campbell,chidinmacampbell@gmail.com,GH,Greater Accra,GHS,0.0
cust_4458,Thembi Barton,thembibarton@gmail.com,Ghana,Greater Accra,USD,0.0
cust_4459,Palesa Rivera,P_rivera1@gmail.com,KE,Nakuru,GHS,3080.2
